CNA_index	seg_index	subclone_ID	phase	change
0	34	1	A	1
1	39	1	A	-1
2	35	1	B	1
3	38	1	B	1
4	1	2	B	-1
5	3	2	B	3
6	4	2	B	1
7	11	2	B	1
8	11	3	A	1
9	4	3	B	1
10	32	3	B	-1
11	20	4	A	-1
12	27	4	B	1
13	0	5	B	2
14	13	6	A	2
15	11	6	B	1
16	36	6	B	1
17	11	7	B	1
18	29	7	B	1
19	4	10	B	1
20	13	10	B	1
21	30	10	B	1
22	37	12	A	1
23	30	12	B	1
24	31	13	B	1
25	36	14	A	2
26	3	15	B	1
27	9	15	B	1
28	17	16	B	1
29	25	16	B	-1
30	29	16	B	2
31	6	17	A	1
32	14	17	B	1
33	4	18	B	1
34	12	18	B	-1
35	35	18	B	2
36	11	20	B	1
37	31	20	B	1
38	33	20	B	1
39	38	20	B	2
