CNA_index	seg_index	subclone_ID	phase	change
0	28	1	B	1
1	15	2	A	1
2	22	2	A	1
3	21	2	B	-1
4	28	2	B	2
5	29	2	B	1
6	7	3	B	-1
7	20	4	A	1
8	32	6	A	1
9	15	6	B	2
10	26	6	B	-1
11	34	7	A	2
12	24	9	B	1
13	2	10	A	-1
14	12	10	A	1
15	18	10	B	1
16	23	10	B	2
17	24	10	B	1
18	36	12	A	1
19	2	14	B	2
20	6	15	A	1
21	11	15	A	1
22	19	15	A	1
23	6	16	A	1
24	7	16	A	1
25	10	16	B	1
26	23	16	B	1
27	26	16	B	-1
28	29	17	A	1
29	6	17	B	1
30	1	18	B	-1
31	37	18	B	1
32	5	19	A	-1
33	24	19	A	1
34	29	19	A	1
35	30	19	A	4
36	12	19	B	1
37	29	19	B	1
38	33	20	A	-1
39	24	20	B	1
