CNA_index	seg_index	subclone_ID	phase	change
0	17	1	A	-1
1	13	1	B	-1
2	3	2	A	-1
3	2	2	B	-1
4	5	2	B	1
5	19	2	B	-1
6	1	3	B	-1
7	3	3	B	1
8	4	3	B	-1
9	18	3	B	2
10	5	4	A	-1
11	5	4	B	2
12	7	6	A	-1
13	16	6	A	-1
14	9	6	B	-1
15	14	7	B	-1
16	5	9	B	1
17	18	9	B	1
18	3	10	B	1
19	16	11	B	2
20	2	12	A	2
21	6	12	B	1
22	7	13	A	-1
23	9	13	A	-1
24	5	13	B	1
25	8	13	B	-1
26	10	14	A	1
27	3	15	B	2
28	4	15	B	-1
29	4	16	A	1
30	18	16	A	-1
31	9	16	B	-1
32	18	16	B	1
33	2	17	A	1
34	3	17	A	-1
35	4	17	A	2
36	1	18	A	-1
37	8	18	A	-1
38	10	18	A	2
39	4	19	A	3
