SSM_index	seg_index	subclone_ID
0	3	1
1	3	1
2	4	1
3	5	1
4	5	1
5	7	1
6	8	1
7	8	1
8	1	1
9	2	1
10	1	2
11	4	2
12	4	2
13	8	2
14	8	2
15	1	2
16	2	2
17	2	2
18	4	2
19	6	2
20	8	2
21	0	3
22	1	3
23	4	3
24	5	3
25	5	3
26	6	3
27	7	3
28	8	3
29	8	3
30	4	3
31	4	3
32	5	3
33	0	4
34	1	4
35	2	4
36	4	4
37	5	4
38	8	4
39	3	4
40	4	4
41	4	4
42	0	5
43	1	5
44	1	5
45	1	5
46	2	5
47	2	5
48	2	5
49	3	5
50	3	5
51	4	5
52	4	5
53	4	5
54	6	5
55	6	5
56	6	5
57	7	5
58	7	5
59	7	5
60	9	5
61	1	5
62	1	5
63	2	5
64	2	5
65	3	5
66	4	5
67	4	5
68	6	5
69	6	5
70	8	5
71	8	5
72	9	5
73	9	5
74	7	6
75	0	7
76	1	7
77	2	7
78	3	7
79	4	7
80	4	7
81	2	7
82	8	7
83	7	8
84	4	8
85	9	8
86	5	9
87	3	10
88	4	10
89	5	10
90	3	10
91	7	10
92	0	11
93	1	11
94	1	11
95	2	11
96	2	11
97	3	11
98	3	11
99	3	11
100	3	11
101	3	11
102	4	11
103	5	11
104	5	11
105	5	11
106	6	11
107	6	11
108	7	11
109	0	11
110	1	11
111	3	11
112	3	11
113	3	11
114	4	11
115	4	11
116	4	11
117	4	11
118	5	11
119	5	11
120	5	11
121	6	11
122	6	11
123	7	12
124	8	12
125	9	12
126	1	13
127	6	13
128	2	13
129	5	13
130	0	14
131	0	14
132	4	14
133	5	14
134	6	14
135	7	14
136	1	14
137	3	14
138	3	14
139	4	14
140	6	14
141	7	14
142	8	14
143	3	15
144	7	15
145	3	15
146	0	16
147	0	16
148	1	16
149	1	16
150	3	16
151	4	16
152	4	16
153	2	16
154	3	16
155	3	16
156	4	16
157	5	16
158	5	16
159	6	16
160	8	16
161	8	16
162	8	16
163	0	17
164	2	17
165	2	17
166	2	17
167	3	17
168	3	17
169	4	17
170	6	17
171	6	17
172	9	17
173	3	17
174	3	17
175	4	17
176	5	17
177	6	17
178	7	17
179	6	18
180	1	19
181	1	19
182	2	19
183	3	19
184	3	19
185	4	19
186	4	19
187	5	19
188	7	19
189	7	19
190	8	19
191	8	19
192	8	19
193	8	19
194	9	19
195	0	19
196	5	19
197	4	20
198	4	20
199	5	20
