CNA_index	seg_index	subclone_ID	phase	change
0	23	1	A	-1
1	35	1	A	-1
2	37	1	A	-1
3	22	1	B	-1
4	39	1	B	-1
5	15	2	A	1
6	34	2	B	2
7	35	3	B	2
8	8	4	A	1
9	16	4	A	-1
10	15	5	A	1
11	34	5	A	-1
12	15	5	B	1
13	16	6	A	-1
14	28	6	A	1
15	12	6	B	-1
16	25	7	A	1
17	31	8	B	-1
18	16	9	B	-1
19	30	9	B	1
20	34	9	B	2
21	18	10	A	2
22	6	11	A	1
23	15	11	A	1
24	39	11	A	-1
25	6	12	B	1
26	14	12	B	-1
27	17	12	B	-1
28	18	13	B	-1
29	8	14	A	1
30	12	14	A	1
31	1	15	A	1
32	28	15	A	1
33	2	16	A	-1
34	27	16	B	-1
35	20	18	A	-1
36	11	20	A	-1
37	14	20	A	-1
38	22	20	A	-1
39	11	20	B	2
