SSM_index	CNA_index
0	30
1	14
1	24
1	32
2	1
2	2
2	4
2	15
2	20
2	21
2	38
3	30
4	14
4	24
4	32
5	3
5	25
5	33
6	3
6	25
6	33
7	3
7	25
7	33
8	4
8	15
8	20
8	21
8	38
9	2
9	4
9	15
9	20
9	21
9	38
10	9
11	22
11	34
12	22
12	34
13	11
13	17
14	18
15	18
17	27
17	31
18	13
19	14
19	24
19	32
20	9
21	9
22	9
23	5
23	16
23	28
24	30
25	14
25	24
25	32
26	14
26	24
26	32
27	4
27	15
27	20
27	21
27	38
28	4
28	15
28	20
28	21
28	38
29	9
30	9
31	11
31	17
34	19
34	23
34	39
35	27
35	31
36	7
36	36
38	14
38	24
39	14
39	24
40	14
40	24
41	25
42	25
43	25
44	15
44	20
44	21
45	15
45	20
45	21
46	15
46	20
46	21
47	15
47	20
47	21
48	9
49	5
49	16
49	28
50	22
51	22
52	11
52	17
53	11
53	17
54	11
54	17
55	11
55	17
58	10
58	26
59	10
59	26
60	19
60	23
61	13
62	13
63	13
64	13
67	29
68	24
69	25
77	26
78	23
79	27
84	24
85	25
86	25
87	25
88	25
89	25
92	28
93	5
93	28
99	27
100	27
104	14
105	15
105	20
105	21
106	15
106	20
106	21
110	15
110	20
110	21
111	14
113	15
113	20
113	21
114	22
115	22
116	11
116	17
117	19
118	19
119	19
123	20
123	21
124	15
124	20
124	21
128	16
129	22
130	22
131	22
132	22
133	17
143	20
143	21
144	20
144	21
145	20
145	21
146	20
146	21
148	22
154	21
155	21
161	29
162	25
163	25
166	28
167	28
168	28
171	28
192	33
194	38
195	38
