CNA_index	seg_index	subclone_ID	phase	change
0	36	1	B	2
1	7	2	A	-1
2	22	2	B	1
3	22	3	B	2
4	31	4	A	-1
5	15	4	B	1
6	26	4	B	1
7	36	4	B	1
8	0	5	B	-1
9	34	5	B	2
10	37	5	B	-1
11	12	6	A	1
12	23	6	A	1
13	25	6	A	1
14	32	6	A	-1
15	19	6	B	1
16	23	6	B	-1
17	37	6	B	-1
18	28	7	B	1
19	33	7	B	1
20	15	8	B	1
21	21	9	A	1
22	22	9	B	2
23	25	9	B	1
24	10	10	B	-1
25	34	10	B	1
26	24	11	B	-1
27	19	12	B	1
28	15	13	B	1
29	35	13	B	-1
30	9	14	B	1
31	26	14	B	1
32	2	15	B	1
33	23	17	A	1
34	2	17	B	1
35	24	17	B	-1
36	29	17	B	-1
37	2	18	B	2
38	18	19	A	1
39	23	20	B	-1
