CNA_index	seg_index	subclone_ID	phase	change
0	8	1	B	1
1	28	1	B	-1
2	36	1	B	-1
3	22	2	A	-1
4	10	2	B	-1
5	22	3	A	-1
6	36	3	A	-1
7	10	3	B	-1
8	21	5	A	3
9	31	5	A	1
10	36	6	A	-1
11	14	6	B	-1
12	17	6	B	1
13	30	6	B	-1
14	18	7	A	1
15	4	7	B	2
16	17	7	B	3
17	22	7	B	2
18	34	8	B	-1
19	39	8	B	-1
20	1	9	B	1
21	12	9	B	-1
22	16	9	B	-1
23	32	9	B	1
24	29	10	B	-1
25	30	11	A	1
26	17	11	B	1
27	18	11	B	1
28	19	11	B	2
29	31	11	B	-1
30	23	12	B	-1
31	10	14	B	-1
32	10	15	A	-1
33	9	15	B	-1
34	27	15	B	-1
35	29	15	B	-1
36	6	17	B	2
37	32	17	B	1
38	29	18	A	1
39	28	19	A	-1
