CNA_index	seg_index	subclone_ID	phase	change
0	15	1	A	-1
1	18	1	B	1
2	1	2	A	1
3	0	2	B	1
4	6	2	B	-1
5	3	3	B	-1
6	7	3	B	1
7	14	3	B	1
8	7	4	A	1
9	8	4	A	5
10	9	4	B	-1
11	11	4	B	2
12	3	5	A	-1
13	14	5	B	1
14	19	6	A	-1
15	12	9	A	1
16	1	10	B	1
17	15	10	B	1
18	14	11	A	5
19	12	12	A	1
20	14	12	A	1
21	1	12	B	1
22	2	12	B	1
23	11	12	B	1
24	7	13	B	2
25	14	13	B	4
26	4	14	A	1
27	16	15	A	1
28	5	15	B	-1
29	10	15	B	-1
30	14	15	B	1
31	15	15	B	1
32	16	15	B	-1
33	8	16	A	1
34	6	17	A	-1
35	8	17	B	-1
36	15	19	A	-1
37	14	19	B	1
38	10	20	A	1
39	5	20	B	-1
