SSM_index	seg_index	subclone_ID
0	16	1
1	20	1
2	35	1
3	36	1
4	36	1
5	36	1
6	15	1
7	20	1
8	36	1
9	39	1
10	32	2
11	11	2
12	27	2
13	33	2
14	3	3
15	15	3
16	20	3
17	8	3
18	15	3
19	32	3
20	2	4
21	8	4
22	9	4
23	10	4
24	16	4
25	17	4
26	19	4
27	20	4
28	20	4
29	21	4
30	24	4
31	26	4
32	31	4
33	32	4
34	37	4
35	39	4
36	1	4
37	2	4
38	2	4
39	14	4
40	15	4
41	17	4
42	19	4
43	19	4
44	20	4
45	21	4
46	24	4
47	28	4
48	31	4
49	37	4
50	37	4
51	38	4
52	39	4
53	15	5
54	9	6
55	11	6
56	21	6
57	16	6
58	15	7
59	38	7
60	38	7
61	5	7
62	11	7
63	14	7
64	16	7
65	20	7
66	22	7
67	22	7
68	22	7
69	23	7
70	35	7
71	35	7
72	20	8
73	8	8
74	9	8
75	9	8
76	15	8
77	18	8
78	19	8
79	35	8
80	35	8
81	16	9
82	39	9
83	26	10
84	20	11
85	11	11
86	15	11
87	21	11
88	35	11
89	39	11
90	13	12
91	18	12
92	3	12
93	5	12
94	15	12
95	27	12
96	38	12
97	33	13
98	35	13
99	24	13
100	24	13
101	25	13
102	28	13
103	28	13
104	33	13
105	36	13
106	38	13
107	5	14
108	9	14
109	19	14
110	22	14
111	31	14
112	34	14
113	36	14
114	39	14
115	3	14
116	15	14
117	16	14
118	18	14
119	32	14
120	1	15
121	2	15
122	15	15
123	1	15
124	1	15
125	3	15
126	3	15
127	5	15
128	11	15
129	14	15
130	16	15
131	16	15
132	19	15
133	27	15
134	39	15
135	39	15
136	1	16
137	3	16
138	3	16
139	7	16
140	20	16
141	20	16
142	26	16
143	30	16
144	35	16
145	37	16
146	38	16
147	1	16
148	3	16
149	3	16
150	5	16
151	9	16
152	14	16
153	16	16
154	17	16
155	20	16
156	21	16
157	24	16
158	25	16
159	26	16
160	26	16
161	27	16
162	28	16
163	28	16
164	28	16
165	33	16
166	36	16
167	36	16
168	38	16
169	15	17
170	27	17
171	37	17
172	3	18
173	5	18
174	11	18
175	11	18
176	29	18
177	35	18
178	36	18
179	6	18
180	8	18
181	9	18
182	18	18
183	27	18
184	31	18
185	36	18
186	5	19
187	26	19
188	31	19
189	15	19
190	16	19
191	30	19
192	31	19
193	32	19
194	10	20
195	31	20
196	31	20
197	33	20
198	18	20
199	38	20
