CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	-1
1	11	1	B	1
2	3	2	A	-1
3	9	2	B	1
4	10	2	B	1
5	5	3	A	-1
6	18	5	A	-1
7	2	6	A	-1
8	15	6	A	1
9	16	6	A	-1
10	0	6	B	-1
11	19	6	B	-1
12	4	7	A	-1
13	4	7	B	-1
14	19	8	A	-1
15	13	10	A	-1
16	9	12	A	-1
17	3	13	A	-1
18	4	13	A	-1
19	15	13	A	1
20	18	13	A	-1
21	5	13	B	-1
22	6	13	B	-1
23	0	14	A	-1
24	9	16	B	1
25	11	16	B	4
26	16	16	B	-1
27	5	17	A	-1
28	16	17	A	-1
29	19	17	B	-1
30	10	18	A	-1
31	4	18	B	-1
32	7	19	A	2
33	17	19	A	-1
34	1	19	B	-1
35	3	19	B	-1
36	4	20	A	-1
37	5	20	A	-1
38	13	20	A	-1
39	14	20	A	-1
