CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	2
1	5	1	A	-1
2	0	1	B	-1
3	7	1	B	-1
4	5	3	A	-1
5	3	3	B	-1
6	4	4	A	-1
7	8	4	A	-1
8	0	4	B	-1
9	2	4	B	-1
10	9	4	B	1
11	4	5	B	-1
12	3	6	A	-1
13	0	6	B	-1
14	2	6	B	-1
15	4	7	A	-1
16	5	7	B	-1
17	6	7	B	-1
18	7	7	B	-1
19	1	8	A	-1
20	5	8	B	-1
21	6	8	B	-1
22	6	11	A	-1
23	0	12	A	1
24	8	12	A	-1
25	9	12	A	-1
26	8	12	B	-1
27	9	13	B	1
28	9	14	B	1
29	2	15	A	-1
30	7	16	A	-1
31	9	16	B	1
32	5	17	B	-1
33	7	17	B	-1
34	9	17	B	1
35	1	18	A	-1
36	6	18	B	-1
37	9	19	B	1
38	1	20	B	-1
39	9	20	B	2
