SSM_index	seg_index	subclone_ID
0	0	1
1	0	1
2	0	1
3	1	1
4	4	1
5	5	1
6	6	1
7	6	1
8	7	1
9	9	1
10	9	1
11	0	1
12	3	1
13	5	1
14	6	1
15	7	1
16	7	1
17	7	1
18	7	1
19	7	1
20	7	1
21	7	1
22	8	1
23	4	2
24	6	2
25	7	2
26	9	2
27	0	2
28	1	2
29	9	2
30	0	3
31	5	3
32	7	3
33	8	3
34	9	3
35	0	3
36	0	3
37	2	3
38	3	3
39	5	3
40	6	3
41	9	3
42	3	4
43	4	4
44	7	4
45	9	4
46	6	4
47	0	5
48	2	5
49	3	5
50	6	5
51	6	5
52	6	5
53	7	5
54	7	5
55	7	5
56	8	5
57	9	5
58	9	5
59	9	5
60	3	5
61	4	5
62	4	5
63	9	5
64	9	5
65	9	5
66	6	6
67	7	6
68	9	6
69	9	6
70	3	6
71	0	7
72	7	7
73	1	7
74	0	8
75	0	8
76	0	8
77	2	8
78	3	8
79	3	8
80	4	8
81	4	8
82	6	8
83	6	8
84	6	8
85	6	8
86	6	8
87	6	8
88	7	8
89	7	8
90	7	8
91	7	8
92	9	8
93	9	8
94	9	8
95	0	8
96	0	8
97	0	8
98	2	8
99	2	8
100	3	8
101	3	8
102	6	8
103	8	8
104	8	8
105	9	8
106	9	8
107	9	8
108	2	9
109	2	9
110	4	9
111	4	9
112	7	9
113	7	9
114	9	9
115	9	9
116	9	9
117	9	9
118	9	9
119	0	9
120	1	9
121	2	9
122	2	9
123	3	9
124	6	9
125	9	9
126	2	10
127	2	10
128	6	10
129	9	10
130	3	10
131	3	10
132	3	10
133	6	10
134	9	10
135	9	10
136	7	11
137	9	11
138	0	11
139	2	11
140	0	12
141	1	12
142	2	13
143	4	13
144	6	13
145	6	13
146	6	13
147	7	13
148	7	13
149	7	13
150	7	13
151	7	13
152	9	13
153	0	13
154	3	13
155	3	13
156	8	13
157	9	13
158	0	14
159	6	14
160	2	14
161	3	14
162	9	14
163	9	14
164	6	15
165	9	15
166	2	15
167	9	15
168	0	16
169	0	16
170	0	16
171	6	16
172	6	16
173	7	16
174	7	16
175	7	16
176	9	16
177	9	16
178	0	16
179	2	16
180	2	16
181	2	16
182	6	16
183	9	16
184	9	16
185	9	16
186	0	17
187	4	17
188	9	17
189	0	17
190	0	17
191	3	17
192	6	17
193	4	18
194	2	18
195	3	18
196	0	19
197	2	19
198	9	19
199	0	20
