CNA_index	seg_index	subclone_ID	phase	change
0	3	2	B	-1
1	11	2	B	-1
2	19	2	B	-1
3	13	4	A	-1
4	5	4	B	-1
5	0	5	A	-1
6	11	5	A	-1
7	4	5	B	-1
8	15	5	B	-1
9	7	6	A	1
10	2	6	B	1
11	0	8	A	-1
12	13	8	B	1
13	18	8	B	-1
14	3	10	A	-1
15	4	10	B	-1
16	7	10	B	-1
17	4	11	A	1
18	1	11	B	-1
19	18	12	B	-1
20	13	13	A	-1
21	10	15	A	-1
22	12	15	A	-1
23	13	15	B	1
24	17	15	B	-1
25	18	15	B	-1
26	0	16	A	-1
27	3	16	A	-1
28	2	16	B	2
29	4	16	B	-1
30	6	16	B	-1
31	11	16	B	-1
32	14	16	B	1
33	2	17	A	1
34	8	17	A	-1
35	12	17	A	-1
36	2	18	A	1
37	11	18	A	-1
38	5	20	B	-1
39	8	20	B	-1
