CNA_index	seg_index	subclone_ID	phase	change
0	12	1	A	1
1	3	1	B	-1
2	0	2	A	-1
3	14	2	B	-1
4	8	4	A	3
5	18	4	A	1
6	4	4	B	-1
7	9	4	B	1
8	15	4	B	-1
9	17	4	B	-1
10	4	6	A	1
11	2	6	B	-1
12	8	6	B	1
13	4	7	A	1
14	11	7	A	1
15	3	7	B	-1
16	5	7	B	-1
17	11	7	B	1
18	13	7	B	1
19	9	8	A	-1
20	9	8	B	1
21	7	9	A	-1
22	10	9	B	1
23	12	9	B	1
24	2	10	A	1
25	5	10	A	-1
26	4	10	B	-1
27	17	11	A	-1
28	2	12	A	1
29	16	12	B	1
30	17	12	B	-1
31	19	12	B	-1
32	4	15	A	1
33	9	16	B	4
34	10	18	B	1
35	1	19	A	-1
36	19	19	A	-1
37	4	19	B	-1
38	5	19	B	-1
39	18	20	B	-1
