SSM_index	CNA_index
0	24
1	24
2	19
3	25
4	5
5	5
6	20
6	32
6	35
7	11
7	17
8	4
8	7
8	13
8	15
8	27
8	36
9	9
9	31
9	37
10	2
10	14
10	23
10	39
12	3
13	16
13	18
13	30
14	9
14	31
14	37
15	22
15	38
16	14
16	23
16	39
20	26
21	5
22	10
22	34
23	10
23	34
24	6
25	12
25	29
26	38
27	14
27	39
28	10
28	34
29	12
29	29
30	26
31	10
31	34
32	10
32	34
33	32
33	35
34	6
35	4
35	7
35	13
35	15
35	27
35	36
36	14
36	39
41	11
42	12
43	16
52	14
63	12
66	13
79	24
80	19
81	19
86	20
88	21
89	21
93	22
94	22
95	24
100	20
104	21
105	21
113	22
114	22
115	22
116	22
117	23
118	23
123	21
145	23
161	33
162	34
165	27
165	36
166	38
167	38
174	36
175	37
176	38
185	33
186	34
187	34
191	36
192	37
193	37
194	38
195	39
196	39
197	39
199	39
