CNA_index	seg_index	subclone_ID	phase	change
0	24	1	A	-1
1	35	1	A	-1
2	32	1	B	-1
3	3	2	A	-1
4	23	2	A	-1
5	33	2	A	6
6	26	3	A	1
7	35	3	B	2
8	36	3	B	-1
9	33	4	B	-1
10	0	5	B	1
11	2	6	B	-1
12	8	6	B	1
13	34	7	B	-1
14	39	7	B	-1
15	27	8	B	-1
16	9	9	B	-1
17	9	10	A	1
18	6	11	A	1
19	9	11	A	1
20	20	11	B	-1
21	39	11	B	-1
22	5	12	A	1
23	35	12	B	1
24	7	13	B	1
25	13	13	B	2
26	35	13	B	1
27	21	14	A	-1
28	10	14	B	-1
29	12	14	B	-1
30	9	16	B	-1
31	15	17	A	1
32	28	17	B	-1
33	30	17	B	1
34	33	18	A	1
35	15	18	B	1
36	35	18	B	1
37	14	19	B	2
38	36	19	B	-1
39	34	20	B	-1
