CNA_index	seg_index	subclone_ID	phase	change
0	38	1	B	-1
1	39	1	B	1
2	38	2	A	-1
3	25	2	B	1
4	21	3	B	-1
5	30	3	B	2
6	3	5	B	-1
7	39	5	B	1
8	29	6	A	-1
9	23	6	B	-1
10	39	6	B	1
11	24	8	B	-1
12	37	8	B	1
13	1	9	B	-1
14	5	9	B	-1
15	8	9	B	-1
16	17	9	B	1
17	33	10	A	1
18	14	10	B	-1
19	4	11	A	-1
20	15	11	B	-1
21	26	11	B	1
22	36	11	B	-1
23	9	12	B	-1
24	32	12	B	-1
25	34	12	B	-1
26	30	13	B	3
27	4	14	B	-1
28	25	16	A	-1
29	28	16	B	-1
30	36	17	A	-1
31	2	17	B	-1
32	31	17	B	-1
33	17	19	A	-1
34	1	19	B	-1
35	18	19	B	1
36	5	20	B	-1
37	6	20	B	-1
38	10	20	B	-1
39	35	20	B	-1
