CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	2
1	9	1	A	1
2	4	1	B	3
3	19	2	A	-1
4	8	2	B	-1
5	13	2	B	-1
6	6	3	A	-1
7	15	4	A	1
8	2	5	A	1
9	16	5	A	2
10	11	5	B	-1
11	12	6	A	-1
12	1	6	B	-1
13	4	6	B	1
14	14	7	B	-1
15	1	8	A	-1
16	2	8	A	1
17	3	8	B	-1
18	9	8	B	-1
19	7	11	A	-1
20	16	11	B	-1
21	5	12	B	-1
22	6	12	B	-1
23	8	13	A	-1
24	11	13	A	2
25	5	14	A	1
26	18	14	A	-1
27	7	14	B	-1
28	3	15	A	1
29	5	15	A	1
30	9	15	A	1
31	16	15	A	1
32	1	15	B	-1
33	19	16	A	-1
34	12	17	B	-1
35	6	18	B	-1
36	10	19	B	-1
37	0	20	A	-1
38	10	20	A	-1
39	6	20	B	-1
