SSM_index	CNA_index
0	33
0	36
14	25
15	33
15	36
16	28
17	28
18	21
18	31
19	17
20	5
20	10
20	18
21	4
21	5
21	10
21	18
22	15
22	19
22	37
23	28
24	28
25	28
26	28
27	7
27	29
28	30
29	30
30	16
30	20
30	23
30	38
31	16
31	20
31	23
31	38
32	16
32	20
32	23
32	38
33	21
33	31
34	21
34	31
35	17
36	17
37	17
38	17
39	24
39	35
40	24
40	35
41	24
41	35
42	32
43	32
44	22
45	33
45	36
46	33
46	36
47	33
47	36
48	33
48	36
49	33
49	36
50	33
50	36
51	5
51	18
52	5
52	18
53	5
53	18
54	18
55	5
55	18
56	5
56	18
57	18
58	18
59	19
59	37
60	19
60	37
61	19
61	37
62	19
62	37
63	6
64	6
65	26
65	39
66	27
66	34
67	27
67	34
68	27
68	34
69	25
70	17
71	22
72	18
73	19
80	11
81	12
82	8
84	14
85	14
86	14
87	9
90	10
91	15
96	13
106	16
106	20
106	23
108	17
109	22
111	18
112	18
113	18
114	18
115	19
116	26
117	27
118	27
122	24
127	22
128	22
129	22
132	26
133	27
138	24
141	27
142	27
150	38
152	35
155	33
155	36
156	37
158	34
161	35
162	35
164	33
164	36
165	36
167	37
