CNA_index	seg_index	subclone_ID	phase	change
0	6	1	B	1
1	9	1	B	1
2	0	2	A	2
3	10	3	A	1
4	19	3	A	1
5	14	4	B	2
6	12	5	A	-1
7	14	5	A	1
8	2	5	B	1
9	0	6	A	1
10	11	6	A	-1
11	19	6	B	1
12	17	8	A	1
13	11	9	A	-1
14	14	9	A	1
15	19	9	A	2
16	3	9	B	-1
17	4	9	B	1
18	17	9	B	2
19	4	10	B	1
20	14	10	B	2
21	6	11	A	1
22	8	11	A	1
23	14	11	B	1
24	9	13	A	-1
25	19	13	A	2
26	0	15	A	1
27	5	16	A	1
28	5	16	B	1
29	8	16	B	1
30	1	17	A	-1
31	2	17	B	2
32	12	17	B	1
33	12	18	B	1
34	14	18	B	1
35	19	19	B	1
36	19	20	A	1
37	5	20	B	1
38	9	20	B	1
39	14	20	B	1
