CNA_index	seg_index	subclone_ID	phase	change
0	8	2	B	3
1	2	3	A	-1
2	9	3	A	2
3	0	3	B	-1
4	5	3	B	1
5	8	3	B	1
6	1	4	B	1
7	4	4	B	-1
8	6	4	B	-1
9	8	4	B	1
10	9	5	A	1
11	8	5	B	2
12	1	6	A	-1
13	7	6	A	-1
14	8	6	A	-1
15	1	6	B	1
16	8	6	B	1
17	5	7	A	-1
18	5	9	B	2
19	9	9	B	-1
20	1	10	A	-1
21	2	10	B	-1
22	6	10	B	-1
23	8	10	B	1
24	5	11	B	1
25	8	11	B	1
26	5	13	A	-1
27	5	14	B	2
28	7	14	B	-1
29	9	15	B	-1
30	8	16	A	-1
31	9	16	A	1
32	8	16	B	1
33	1	17	A	-1
34	5	17	A	-1
35	9	17	A	1
36	1	17	B	2
37	8	17	B	1
38	8	18	B	1
39	9	19	B	-1
