CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	3	2	A	1
2	4	2	A	2
3	3	2	B	2
4	0	3	A	-1
5	2	3	A	1
6	6	3	A	-1
7	9	3	A	-1
8	0	3	B	1
9	9	3	B	-1
10	8	5	A	-1
11	3	5	B	1
12	5	5	B	-1
13	7	5	B	-1
14	5	6	A	-1
15	0	8	A	-1
16	1	8	A	-1
17	7	8	B	-1
18	2	9	B	3
19	8	10	B	-1
20	0	11	A	-1
21	3	11	A	1
22	8	11	A	-1
23	9	11	B	-1
24	5	12	B	-1
25	5	13	A	-1
26	8	13	A	-1
27	3	14	A	1
28	4	14	A	2
29	9	15	B	-1
30	7	16	A	-1
31	2	17	A	1
32	2	17	B	1
33	7	17	B	-1
34	3	18	A	1
35	0	18	B	2
36	2	19	A	2
37	5	19	A	-1
38	4	20	A	1
39	8	20	A	-1
