CNA_index	seg_index	subclone_ID	phase	change
0	27	1	A	-1
1	33	3	A	1
2	14	4	A	1
3	16	4	A	1
4	20	5	A	2
5	19	7	B	2
6	16	8	A	1
7	19	8	B	1
8	23	8	B	-1
9	21	9	B	2
10	38	9	B	-1
11	4	11	A	-1
12	19	11	A	-1
13	22	11	A	1
14	29	11	A	1
15	5	11	B	2
16	6	11	B	-1
17	12	11	B	-1
18	20	11	B	1
19	21	11	B	2
20	26	11	B	-1
21	32	11	B	-1
22	30	12	B	-1
23	36	12	B	1
24	37	13	A	1
25	22	14	A	1
26	16	15	A	2
27	16	15	B	-1
28	21	15	B	1
29	34	15	B	1
30	7	16	A	-1
31	16	16	A	1
32	1	17	A	-1
33	6	17	A	-1
34	12	17	A	1
35	21	18	A	-1
36	5	20	A	-1
37	22	20	A	1
38	29	20	A	1
39	6	20	B	-1
