SSM_index	CNA_index
0	6
0	32
3	3
3	16
3	25
4	4
4	22
5	31
7	10
7	19
8	11
8	20
9	16
9	25
10	14
10	38
13	13
13	35
14	13
14	35
15	13
15	35
19	37
20	37
21	20
22	16
22	25
23	16
23	25
24	16
24	25
25	16
25	25
26	16
26	25
27	14
27	38
28	14
28	38
29	24
29	29
31	26
36	23
36	27
36	39
37	23
37	27
37	39
39	19
40	37
41	16
41	25
42	16
42	25
43	22
44	14
44	38
45	26
46	26
47	23
47	27
47	39
48	23
48	27
48	39
49	15
50	28
52	27
53	28
55	25
56	25
79	35
80	18
80	36
82	35
85	37
86	20
87	23
87	39
95	21
97	22
100	24
123	28
129	29
135	26
138	27
139	27
140	27
166	34
173	32
174	34
177	33
182	31
190	35
