CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	-1
1	12	1	B	-1
2	36	2	A	-1
3	0	3	B	-1
4	9	4	A	1
5	20	4	B	-1
6	24	5	A	-1
7	28	6	A	1
8	12	6	B	-1
9	27	7	B	-1
10	4	8	A	-1
11	33	8	A	1
12	2	9	A	1
13	12	9	A	-1
14	37	9	A	-1
15	3	9	B	-1
16	15	9	B	-1
17	20	9	B	-1
18	34	9	B	-1
19	3	10	A	-1
20	1	10	B	-1
21	24	10	B	-1
22	4	11	B	-1
23	21	11	B	-1
24	34	11	B	-1
25	35	12	A	-1
26	13	12	B	-1
27	17	12	B	-1
28	14	13	A	-1
29	9	13	B	-1
30	22	13	B	1
31	29	14	A	-1
32	22	15	B	1
33	9	17	A	1
34	34	18	A	-1
35	2	18	B	-1
36	21	18	B	-1
37	18	19	A	-1
38	24	19	A	-1
39	39	19	A	-1
