CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	-1
1	9	1	A	-1
2	5	1	B	-1
3	8	1	B	-1
4	6	2	A	-1
5	2	2	B	2
6	0	3	A	-1
7	1	3	B	-1
8	5	3	B	-1
9	2	4	A	1
10	6	4	B	2
11	0	5	A	-1
12	0	5	B	1
13	2	5	B	1
14	4	5	B	1
15	7	5	B	1
16	9	6	A	-1
17	3	8	A	-1
18	8	8	A	-1
19	9	9	B	-1
20	1	10	A	-1
21	3	12	B	1
22	2	13	B	1
23	3	13	B	1
24	6	13	B	1
25	2	14	A	1
26	0	14	B	1
27	2	14	B	3
28	0	15	A	-1
29	2	15	B	1
30	6	15	B	1
31	1	16	A	-1
32	8	16	A	-1
33	4	17	A	-1
34	6	17	A	-1
35	2	17	B	1
36	4	17	B	1
37	9	17	B	-1
38	6	18	B	1
39	1	19	B	-1
