CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	1
1	2	1	B	-1
2	9	1	B	1
3	2	2	A	2
4	5	2	A	-1
5	6	2	B	1
6	1	3	A	-1
7	9	4	B	1
8	8	5	A	2
9	6	7	A	-1
10	2	8	A	1
11	7	8	A	1
12	9	8	A	1
13	1	9	A	-1
14	2	10	A	1
15	9	10	A	1
16	9	10	B	1
17	3	11	A	-1
18	4	11	A	1
19	0	11	B	2
20	7	12	A	1
21	1	13	B	1
22	9	13	B	1
23	2	14	A	1
24	6	14	A	-1
25	7	14	A	1
26	9	14	A	1
27	9	14	B	1
28	8	15	A	1
29	2	15	B	-1
30	1	16	B	1
31	5	16	B	3
32	7	17	A	1
33	1	17	B	1
34	7	17	B	1
35	6	18	A	-1
36	0	19	A	-1
37	7	19	A	1
38	1	19	B	1
39	9	20	A	2
