SSM_index	CNA_index
0	0
0	8
0	12
0	25
0	29
0	35
1	0
1	8
1	12
1	25
1	29
1	35
2	13
2	27
3	13
3	27
4	30
4	32
5	9
5	31
6	4
6	11
6	20
6	22
6	34
6	37
7	4
7	11
7	20
7	22
7	34
7	37
8	1
8	7
8	15
9	1
9	7
9	15
10	5
10	28
10	36
11	5
11	28
11	36
12	5
12	28
12	36
13	5
13	28
13	36
14	5
14	28
14	36
15	18
15	23
16	18
16	23
17	16
17	24
18	21
21	2
22	38
23	38
24	19
25	19
27	17
28	13
28	27
29	9
29	31
30	4
30	11
30	20
30	22
30	34
30	37
31	5
31	28
31	36
32	5
32	28
32	36
33	18
33	23
34	21
87	14
87	26
88	9
88	31
89	7
89	15
90	19
91	8
91	12
91	25
91	29
91	35
92	11
92	20
92	22
92	34
92	37
93	11
93	20
93	22
93	34
93	37
94	7
94	15
95	7
95	15
98	16
98	24
99	16
99	24
100	8
100	12
100	25
100	35
101	14
101	26
102	21
103	38
104	13
105	14
106	14
109	12
110	13
114	16
115	25
115	35
116	27
117	32
118	32
119	20
119	22
119	34
119	37
122	23
124	33
124	39
125	19
127	22
127	34
127	37
128	25
128	35
129	27
130	27
131	34
131	37
132	22
132	34
132	37
135	24
140	35
141	25
141	35
142	28
142	36
167	32
176	33
179	35
181	34
181	37
182	36
185	38
186	38
187	39
194	37
195	37
