CNA_index	seg_index	subclone_ID	phase	change
0	3	2	A	-1
1	4	2	A	-1
2	2	2	B	-1
3	4	2	B	1
4	4	4	B	1
5	3	5	A	-1
6	6	5	A	-1
7	2	5	B	-1
8	1	6	A	-1
9	3	6	B	-1
10	6	6	B	-1
11	0	7	A	-1
12	2	7	A	1
13	4	7	B	1
14	8	7	B	4
15	3	8	A	-1
16	4	8	A	-1
17	2	8	B	-1
18	9	9	A	2
19	5	11	A	-1
20	2	12	A	1
21	0	12	B	1
22	5	12	B	1
23	9	12	B	-1
24	2	13	A	1
25	6	13	A	-1
26	0	13	B	1
27	4	14	B	1
28	3	15	A	-1
29	4	15	A	-1
30	9	15	B	-1
31	8	16	B	1
32	2	17	A	1
33	2	18	A	1
34	5	18	A	-1
35	0	18	B	1
36	2	18	B	-1
37	4	19	B	1
38	1	20	B	1
39	7	20	B	-1
