CNA_index	seg_index	subclone_ID	phase	change
0	1	4	A	-1
1	6	4	A	1
2	4	5	A	1
3	6	6	A	1
4	4	7	A	3
5	4	7	B	-1
6	5	7	B	-1
7	7	7	B	1
8	9	8	A	-1
9	5	9	A	1
10	7	9	A	1
11	0	9	B	-1
12	1	9	B	-1
13	2	9	B	1
14	6	9	B	-1
15	3	10	A	-1
16	5	10	A	1
17	2	11	B	1
18	7	12	A	1
19	0	13	A	1
20	2	13	A	-1
21	0	14	B	-1
22	3	14	B	-1
23	7	14	B	1
24	9	14	B	-1
25	5	15	A	1
26	6	15	A	1
27	0	16	A	1
28	6	16	A	1
29	8	16	A	-1
30	7	16	B	2
31	6	17	B	-1
32	7	17	B	1
33	9	18	A	-1
34	8	18	B	1
35	2	19	B	1
36	8	19	B	1
37	3	20	A	-1
38	4	20	A	2
39	5	20	A	1
