CNA_index	seg_index	subclone_ID	phase	change
0	9	1	A	1
1	12	1	A	4
2	12	1	B	1
3	13	2	B	-1
4	3	3	A	1
5	3	4	A	1
6	9	4	A	1
7	12	5	A	1
8	9	5	B	-1
9	19	6	B	1
10	1	7	A	-1
11	5	7	A	3
12	9	7	A	2
13	12	7	B	1
14	2	8	A	-1
15	18	8	A	1
16	7	8	B	1
17	12	8	B	2
18	18	8	B	1
19	1	9	A	-1
20	9	9	A	2
21	11	9	A	-1
22	15	9	A	-1
23	6	11	A	-1
24	2	11	B	-1
25	3	13	A	1
26	8	13	A	-1
27	9	13	A	2
28	0	14	B	1
29	9	16	A	1
30	5	16	B	1
31	10	17	A	1
32	7	18	A	1
33	3	19	A	1
34	8	19	A	-1
35	12	19	A	1
36	19	19	A	-1
37	1	20	A	-1
38	12	20	A	1
39	14	20	A	-1
