CNA_index	seg_index	subclone_ID	phase	change
0	23	1	A	-1
1	26	3	B	-1
2	37	4	A	-1
3	22	4	B	-1
4	1	5	A	1
5	26	6	A	1
6	38	6	A	1
7	4	6	B	2
8	5	6	B	1
9	28	6	B	-1
10	12	7	A	1
11	25	7	A	-1
12	34	7	A	2
13	17	7	B	-1
14	28	9	A	-1
15	29	10	A	3
16	15	10	B	-1
17	20	10	B	1
18	18	11	B	3
19	10	12	A	-1
20	17	12	A	-1
21	1	13	A	1
22	3	13	A	1
23	8	13	A	1
24	2	14	A	1
25	18	14	A	1
26	18	14	B	1
27	36	14	B	1
28	39	15	B	3
29	11	16	A	-1
30	2	16	B	2
31	26	16	B	-1
32	12	17	A	1
33	30	18	B	1
34	18	19	B	1
35	2	20	A	1
36	6	20	A	1
37	3	20	B	1
38	6	20	B	1
39	11	20	B	-1
