CNA_index	seg_index	subclone_ID	phase	change
0	1	1	B	-1
1	19	1	B	-1
2	0	4	B	-1
3	4	6	A	-1
4	8	6	B	-1
5	0	7	A	2
6	15	7	A	-1
7	6	7	B	1
8	13	7	B	-1
9	0	8	B	-1
10	4	9	A	-1
11	2	9	B	1
12	7	9	B	-1
13	12	9	B	-1
14	16	9	B	-1
15	5	11	B	1
16	14	11	B	-1
17	5	13	A	-1
18	2	13	B	2
19	6	14	A	-1
20	5	14	B	1
21	9	14	B	-1
22	8	15	B	-1
23	15	15	B	-1
24	11	16	B	1
25	5	17	A	-1
26	0	17	B	-1
27	9	17	B	-1
28	10	17	B	1
29	4	18	B	-1
30	7	18	B	-1
31	0	19	A	2
32	2	19	B	1
33	11	19	B	1
34	12	19	B	-1
35	17	19	B	1
36	19	19	B	-1
37	11	20	A	1
38	4	20	B	-1
39	10	20	B	1
