SSM_index	CNA_index
10	13
14	16
15	18
16	18
19	12
20	18
21	5
21	14
22	5
22	14
23	5
23	14
24	5
24	14
27	6
28	13
29	13
30	7
30	11
30	19
31	7
31	11
31	19
32	7
32	11
32	19
33	8
33	17
34	8
34	17
35	8
35	17
37	9
37	10
37	15
38	9
38	10
38	15
39	4
40	12
41	12
43	18
44	18
46	5
46	14
47	6
49	7
49	11
49	19
50	7
50	11
50	19
51	7
51	11
51	19
52	8
52	17
53	8
53	17
54	8
54	17
57	9
57	10
57	15
58	16
61	18
67	12
68	12
78	11
79	11
80	12
88	14
89	14
90	14
95	13
98	19
99	19
106	15
111	16
120	15
127	19
128	19
129	19
130	19
131	17
132	17
143	18
146	19
149	18
156	19
160	19
177	19
178	19
179	19
