SSM_index	seg_index	subclone_ID
0	1	1
1	3	1
2	3	1
3	3	1
4	5	1
5	5	1
6	7	1
7	9	1
8	13	1
9	13	1
10	13	1
11	15	1
12	15	1
13	16	1
14	17	1
15	17	1
16	18	1
17	18	1
18	1	1
19	2	1
20	3	1
21	3	1
22	3	1
23	4	1
24	9	1
25	9	1
26	9	1
27	9	1
28	10	1
29	11	1
30	15	1
31	15	1
32	15	1
33	18	1
34	19	1
35	10	2
36	11	2
37	0	2
38	2	2
39	4	2
40	0	3
41	1	3
42	1	3
43	11	3
44	13	3
45	1	3
46	1	3
47	3	3
48	4	3
49	7	3
50	8	3
51	9	3
52	19	4
53	15	5
54	16	5
55	1	6
56	9	6
57	10	6
58	15	6
59	19	6
60	1	6
61	1	6
62	3	6
63	5	6
64	14	6
65	14	6
66	14	6
67	15	6
68	18	6
69	18	7
70	10	7
71	19	7
72	3	8
73	3	8
74	4	8
75	4	8
76	4	8
77	5	8
78	12	8
79	13	8
80	13	8
81	18	8
82	19	8
83	1	8
84	1	8
85	10	8
86	10	8
87	10	8
88	10	8
89	12	8
90	17	8
91	19	8
92	1	9
93	1	9
94	3	9
95	6	9
96	7	9
97	12	9
98	13	9
99	13	9
100	1	9
101	9	9
102	11	9
103	11	9
104	12	9
105	13	9
106	13	9
107	17	9
108	17	9
109	19	9
110	0	10
111	1	10
112	1	10
113	1	11
114	4	11
115	6	11
116	9	11
117	9	11
118	9	11
119	10	11
120	12	11
121	15	11
122	1	11
123	3	11
124	3	11
125	8	11
126	10	11
127	11	11
128	12	11
129	12	11
130	3	12
131	3	12
132	1	12
133	9	12
134	4	13
135	8	13
136	9	13
137	12	13
138	15	13
139	16	13
140	19	13
141	10	13
142	11	13
143	17	13
144	19	13
145	1	14
146	1	14
147	5	14
148	6	14
149	12	14
150	13	14
151	19	14
152	19	14
153	1	14
154	1	14
155	8	14
156	9	14
157	9	14
158	11	14
159	19	14
160	19	14
161	1	15
162	1	15
163	1	15
164	3	15
165	5	15
166	11	15
167	11	15
168	19	15
169	19	15
170	1	15
171	1	15
172	1	15
173	4	15
174	8	15
175	9	15
176	9	15
177	10	15
178	11	15
179	11	15
180	16	15
181	18	15
182	19	15
183	19	15
184	15	16
185	2	17
186	1	17
187	11	18
188	14	18
189	1	19
190	9	19
191	1	19
192	1	19
193	3	19
194	9	19
195	12	20
196	13	20
197	9	20
198	10	20
199	16	20
