CNA_index	seg_index	subclone_ID	phase	change
0	19	1	A	1
1	6	1	B	1
2	10	1	B	1
3	14	1	B	1
4	0	2	A	1
5	14	2	A	-1
6	12	2	B	1
7	14	2	B	1
8	15	2	B	-1
9	6	3	A	1
10	14	3	A	-1
11	2	3	B	1
12	3	4	A	-1
13	17	4	B	-1
14	2	5	A	1
15	5	5	A	-1
16	12	5	A	1
17	3	6	B	-1
18	9	6	B	-1
19	11	6	B	-1
20	15	6	B	-1
21	13	8	A	1
22	3	8	B	-1
23	13	9	A	1
24	0	9	B	-1
25	2	10	A	1
26	15	10	A	2
27	9	10	B	-1
28	17	10	B	-1
29	7	11	B	1
30	13	11	B	-1
31	17	11	B	-1
32	19	13	B	-1
33	15	14	B	-1
34	17	16	B	-1
35	1	18	A	2
36	2	18	B	2
37	8	18	B	-1
38	0	20	A	1
39	12	20	A	2
