CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	-1
1	0	2	B	-1
2	3	2	B	1
3	9	2	B	2
4	10	2	B	2
5	14	2	B	1
6	18	2	B	1
7	6	3	A	-1
8	12	3	A	1
9	16	3	A	-1
10	7	4	A	3
11	2	9	A	-1
12	8	9	B	-1
13	14	9	B	1
14	7	10	A	1
15	12	10	B	1
16	10	11	A	3
17	19	11	A	1
18	10	12	A	1
19	5	13	A	1
20	18	13	A	1
21	7	13	B	1
22	11	13	B	-1
23	14	13	B	2
24	5	14	B	2
25	4	17	A	2
26	10	18	A	2
27	4	18	B	-1
28	12	18	B	1
29	6	19	A	-1
30	15	19	A	-1
31	19	19	A	3
32	10	19	B	1
33	12	19	B	1
34	15	19	B	1
35	2	20	A	-1
36	3	20	A	1
37	11	20	A	1
38	12	20	B	1
39	19	20	B	-1
