SSM_index	CNA_index
4	2
4	24
5	2
5	24
6	25
6	28
7	25
7	28
16	23
24	1
25	1
35	2
36	2
37	2
38	2
39	2
47	17
48	8
48	11
48	14
48	19
50	6
50	9
50	15
50	20
56	17
57	18
58	8
58	11
58	14
58	19
59	6
59	9
59	15
59	20
63	10
63	13
63	16
64	17
65	18
71	10
71	13
71	16
74	17
75	17
76	18
77	18
78	11
78	14
78	19
79	11
79	14
79	19
80	11
80	14
80	19
81	11
81	14
81	19
82	11
82	14
82	19
83	11
83	14
83	19
84	9
84	15
84	20
85	9
85	15
85	20
86	21
87	21
88	21
89	21
99	18
100	15
100	20
104	14
104	19
105	15
105	20
106	15
106	20
107	21
108	21
111	13
111	16
116	17
117	17
118	19
119	19
120	19
121	14
121	19
122	14
122	19
123	15
123	20
124	15
124	20
125	20
126	21
134	19
135	19
136	19
137	19
150	27
151	27
168	33
170	35
177	36
180	38
195	39
