SSM_index	CNA_index
0	4
0	7
0	26
1	15
1	16
1	25
1	27
2	21
3	13
3	22
4	23
4	37
5	14
5	30
5	33
6	8
7	19
8	8
9	10
9	17
10	11
10	28
10	34
11	32
11	36
12	23
12	37
13	18
13	29
14	19
15	19
16	14
16	30
16	33
17	14
17	30
17	33
18	14
18	30
18	33
19	15
19	16
19	25
19	27
20	11
20	28
20	34
21	11
21	28
21	34
22	32
22	36
23	21
30	17
31	20
31	35
32	23
32	37
33	23
33	37
34	18
34	29
35	26
36	28
36	34
37	23
37	37
38	18
38	29
39	19
40	19
41	30
41	33
42	30
42	33
43	26
44	26
45	16
45	25
45	27
46	16
46	25
46	27
47	15
47	16
47	25
47	27
48	16
48	25
48	27
49	17
50	28
50	34
51	20
51	35
52	20
52	35
53	31
53	39
54	31
54	39
55	32
55	36
56	21
57	21
58	21
59	21
60	22
61	22
62	22
63	22
64	22
65	23
65	37
66	23
66	37
67	24
67	38
68	19
69	30
69	33
70	30
70	33
71	26
72	26
73	16
73	25
73	27
74	16
74	25
74	27
75	25
75	27
76	28
76	34
77	28
77	34
78	32
78	36
79	21
80	22
81	22
82	23
82	37
83	18
83	29
84	18
84	29
85	18
85	29
86	19
87	30
87	33
88	26
89	26
90	28
90	34
91	32
91	36
92	32
92	36
93	18
93	29
94	33
95	36
98	37
99	30
100	30
101	26
102	25
102	27
103	28
104	28
105	28
106	28
107	32
108	32
109	32
110	30
111	28
112	28
113	31
114	29
115	25
115	27
116	28
117	32
118	29
119	26
120	27
121	32
122	29
123	30
124	30
125	30
126	30
127	30
128	30
129	30
130	30
131	30
132	30
136	27
141	27
142	27
144	32
145	32
146	32
147	32
165	38
166	38
167	38
168	38
173	33
183	39
184	39
185	39
