CNA_index	seg_index	subclone_ID	phase	change
0	2	1	B	1
1	3	1	B	1
2	15	2	A	1
3	14	2	B	1
4	18	2	B	1
5	7	3	A	-1
6	7	3	B	-1
7	14	3	B	2
8	15	3	B	1
9	16	3	B	-1
10	17	3	B	1
11	5	4	A	1
12	13	4	A	1
13	15	4	B	1
14	3	5	B	1
15	13	7	A	2
16	18	7	A	1
17	15	7	B	2
18	2	8	B	1
19	10	9	B	-1
20	3	10	A	2
21	12	10	B	-1
22	17	10	B	1
23	17	11	B	2
24	15	12	A	1
25	18	13	A	3
26	5	14	A	1
27	6	14	B	-1
28	11	15	B	-1
29	14	15	B	1
30	19	15	B	1
31	9	16	B	1
32	15	16	B	1
33	3	17	A	1
34	11	17	A	-1
35	18	17	A	1
36	8	18	B	1
37	14	18	B	3
38	2	19	B	2
39	14	19	B	1
