CNA_index	seg_index	subclone_ID	phase	change
0	4	1	A	4
1	0	1	B	-1
2	1	2	A	-1
3	3	3	A	-1
4	4	3	A	1
5	5	3	A	-1
6	7	3	A	1
7	1	3	B	-1
8	8	3	B	1
9	1	4	A	-1
10	2	5	A	-1
11	6	5	A	1
12	2	6	A	-1
13	4	6	A	1
14	7	6	A	4
15	7	6	B	-1
16	6	7	A	3
17	4	8	A	1
18	6	8	A	1
19	3	8	B	2
20	9	8	B	-1
21	7	9	A	1
22	6	9	B	2
23	7	9	B	-1
24	3	10	A	-1
25	8	10	A	-1
26	4	10	B	-1
27	1	12	A	-1
28	6	12	B	1
29	7	13	B	-1
30	6	14	A	1
31	3	14	B	2
32	2	15	A	-1
33	3	15	A	-1
34	6	16	B	2
35	2	18	B	1
36	5	18	B	1
37	0	19	A	-1
38	8	19	B	1
39	1	20	B	-1
